"","P","I","ll","copula","params"
"133","10","4","16.3563437186418","rot gumbelCopula","1.7100333789178"
"134","10","4","16.3354377392435","rot galambosCopula","1.00511067182647"
"135","10","4","15.9434618155863","rot huslerReissCopula","1.45249502830008"
"136","11","0","4.76458769337119","claytonCopula","1.97918387415631"
"137","11","0","23.7805294117179","gumbelCopula","1.98930800525583"
"138","11","0","23.1365408866315","galambosCopula","1.26410044728333"
"139","11","0","21.9841933646506","huslerReissCopula","1.69138763108871"
"140","11","0","25.110764169531","tevCopula","0.690142717893816"
"141","11","0",NA,NA,NA
"142","11","0","16.4730728052288","rot gumbelCopula","1.79864372162221"
"143","11","0","15.292713855736","rot galambosCopula","1.04746469212324"
"144","11","0","13.7028762275088","rot huslerReissCopula","1.38172500827408"
"145","11","1","-2.69175602214862","claytonCopula","7.37538299352869"
"146","11","1","59.7343742773378","gumbelCopula","3.40244745948048"
"147","11","1","59.4260963442993","galambosCopula","2.69003369685674"
"148","11","1","57.2407520841793","huslerReissCopula","3.1812260377482"
"149","11","1","59.9832462423814","tevCopula","0.956491083027933"
