,participant,set,ID,IDe,MT,d,w,D,W
1732,3,47,2.0,3.2504595613215934,0.5399999999999991,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1733,3,47,2.0,3.2504595613215934,0.5600000000000023,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1734,3,47,2.0,3.2504595613215934,0.5,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1735,3,47,2.0,3.2504595613215934,0.5100000000000051,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1736,3,47,2.0,3.2504595613215934,0.5,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1737,3,47,2.0,3.2504595613215934,0.5200000000000031,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1738,3,47,2.0,3.2504595613215934,0.4899999999999949,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1739,3,47,2.0,3.2504595613215934,0.509999999999998,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1740,3,47,2.0,3.2504595613215934,0.5200000000000031,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1741,3,47,2.0,3.2504595613215934,0.5300000000000011,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1742,3,47,2.0,3.2504595613215934,0.519999999999996,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1743,3,47,2.0,3.2504595613215934,0.519999999999996,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1744,3,47,2.0,3.2504595613215934,0.490000000000002,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1745,3,47,2.0,3.2504595613215934,0.480000000000004,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1746,3,47,2.0,3.2504595613215934,0.490000000000002,353.38137472283813,117.79379157427938,12.721729490022174,42.40576496674058
1747,4,48,8.0,8.094026684320621,1.29,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1748,4,48,8.0,8.094026684320621,1.540000000000001,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1749,4,48,8.0,8.094026684320621,1.3200000000000003,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1750,4,48,8.0,8.094026684320621,1.3199999999999985,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1751,4,48,8.0,8.094026684320621,1.6400000000000006,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1752,4,48,8.0,8.094026684320621,1.2600000000000016,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1753,4,48,8.0,8.094026684320621,1.1999999999999993,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1754,4,48,8.0,8.094026684320621,1.5299999999999976,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
