,participant,id,mt
1575,6,3.169925001442312,0.967
1576,6,3.169925001442312,0.914
1577,6,3.169925001442312,0.605
1578,6,3.169925001442312,1.455
1579,6,3.169925001442312,0.584
1580,6,3.169925001442312,0.921
1581,6,3.169925001442312,1.03
1582,6,3.169925001442312,0.976
1583,6,3.169925001442312,0.949
1584,6,3.169925001442312,0.667
1585,6,3.169925001442312,0.85
1586,6,3.169925001442312,1.03
1587,6,3.169925001442312,0.533
1588,6,3.169925001442312,0.975
1589,6,3.169925001442312,0.641
1590,6,3.169925001442312,0.605
1591,6,3.169925001442312,0.805
1592,6,3.169925001442312,0.525
1593,6,3.169925001442312,1.71
1594,6,3.169925001442312,1.364
1595,6,3.169925001442312,0.668
1596,6,3.169925001442312,1.049
1597,6,3.169925001442312,2.286
1598,6,3.169925001442312,1.03
1599,6,3.169925001442312,0.821
1600,6,2.662965012722429,0.541
1601,6,2.662965012722429,0.741
1602,6,2.662965012722429,0.894
1603,6,2.662965012722429,0.623
1604,6,2.662965012722429,0.704
1605,6,2.662965012722429,0.813
1606,6,2.662965012722429,0.569
1607,6,2.662965012722429,0.632
1608,6,2.662965012722429,2.639
1609,6,2.662965012722429,1.844
1610,6,2.662965012722429,1.564
1611,6,2.662965012722429,1.085
1612,6,2.662965012722429,1.112
1613,6,2.662965012722429,0.885
1614,6,2.662965012722429,0.724
1615,6,2.662965012722429,0.586
1616,6,2.662965012722429,0.896
1617,6,2.662965012722429,0.668
1618,6,2.662965012722429,0.714
1619,6,2.662965012722429,0.597
1620,6,2.662965012722429,1.726
1621,6,2.662965012722429,0.561
1622,6,2.662965012722429,0.805
1623,6,2.662965012722429,0.713
1624,6,2.662965012722429,0.759
1625,6,2.662965012722429,0.651
1626,6,2.662965012722429,0.632
1627,6,2.662965012722429,0.587
1628,6,2.662965012722429,0.544
1629,6,2.662965012722429,0.858
1630,6,2.662965012722429,0.541
1631,6,2.662965012722429,0.641
1632,6,2.662965012722429,1.653
1633,6,2.662965012722429,0.694
1634,6,2.662965012722429,0.57
1635,6,2.662965012722429,0.687
1636,6,2.662965012722429,0.741
1637,6,2.662965012722429,0.614
1638,6,2.662965012722429,0.698
1639,6,2.662965012722429,0.552
1640,6,2.321928094887362,0.569
1641,6,2.321928094887362,0.777
1642,6,2.321928094887362,0.514
1643,6,2.321928094887362,0.614
1644,6,2.321928094887362,0.623
1645,6,2.321928094887362,0.695
1646,6,2.321928094887362,0.606
1647,6,2.321928094887362,0.633
1648,6,2.321928094887362,0.623
1649,6,2.321928094887362,0.551
1650,6,2.321928094887362,0.586
1651,6,2.321928094887362,2.205
1652,6,2.321928094887362,0.995
1653,6,2.321928094887362,0.847
1654,6,2.321928094887362,0.886
1655,6,2.321928094887362,0.759
1656,6,2.321928094887362,0.543
1657,6,2.321928094887362,0.623
1658,6,2.321928094887362,0.579
1659,6,2.321928094887362,0.804
1660,6,2.321928094887362,0.56
1661,6,2.321928094887362,0.651
1662,6,2.321928094887362,0.533
1663,6,2.321928094887362,0.541
1664,6,2.321928094887362,0.587
1665,6,2.321928094887362,1.256
1666,6,2.321928094887362,0.596
1667,6,2.321928094887362,0.443
1668,6,2.321928094887362,0.597
1669,6,2.321928094887362,0.515
1670,6,2.321928094887362,0.559
1671,6,2.321928094887362,0.489
1672,6,2.321928094887362,0.561
1673,6,2.321928094887362,0.524
1674,6,2.321928094887362,1.21
1675,6,2.321928094887362,0.505
1676,6,2.321928094887362,0.533
1677,6,2.321928094887362,0.614
1678,6,2.321928094887362,0.522
1679,6,2.321928094887362,0.605
1680,6,4.087462841250339,2.431
1681,6,4.087462841250339,1.095
1682,6,4.087462841250339,1.334
1683,6,4.087462841250339,1.421
1684,6,4.087462841250339,1.283
1685,6,4.087462841250339,1.996
1686,6,4.087462841250339,1.002
1687,6,4.087462841250339,0.976
1688,6,4.087462841250339,1.149
1689,6,4.087462841250339,0.958
1690,6,4.087462841250339,1.157
1691,6,4.087462841250339,0.768
1692,6,4.087462841250339,1.076
1693,6,4.087462841250339,1.345
1694,6,4.087462841250339,1.01
1695,6,4.087462841250339,0.669
1696,6,4.087462841250339,0.802
1697,6,4.087462841250339,1.01
1698,6,4.087462841250339,1.103
1699,6,4.087462841250339,1.148
1700,6,4.087462841250339,1.517
1701,6,4.087462841250339,0.949
1702,6,4.087462841250339,0.865
1703,6,4.087462841250339,1.084
1704,6,4.087462841250339,1.038
1705,6,4.087462841250339,1.067
1706,6,4.087462841250339,0.831
1707,6,4.087462841250339,1.03
1708,6,4.087462841250339,0.975
1709,6,4.087462841250339,1.735
1710,6,4.087462841250339,1.004
1711,6,4.087462841250339,0.849
1712,6,4.087462841250339,1.076
1713,6,4.087462841250339,1.03
1714,6,4.087462841250339,0.949
1715,6,4.087462841250339,1.101
1716,6,4.087462841250339,1.12
1717,6,4.087462841250339,2.63
1718,6,4.087462841250339,1.282
1719,6,4.087462841250339,0.849
1720,6,3.5443205162238103,0.928
1721,6,3.5443205162238103,0.85
1722,6,3.5443205162238103,0.65
1723,6,3.5443205162238103,1.073
1724,6,3.5443205162238103,0.867
1725,6,3.5443205162238103,0.84
1726,6,3.5443205162238103,0.958
1727,6,3.5443205162238103,0.821
1728,6,3.5443205162238103,0.823
1729,6,3.5443205162238103,0.677
1730,6,3.5443205162238103,0.965
1731,6,3.5443205162238103,0.929
1732,6,3.5443205162238103,0.615
1733,6,3.5443205162238103,1.012
1734,6,3.5443205162238103,0.75
1735,6,3.5443205162238103,0.866
1736,6,3.5443205162238103,0.982
1737,6,3.5443205162238103,0.686
1738,6,3.5443205162238103,2.214
1739,6,3.5443205162238103,1.03
1740,6,3.5443205162238103,0.614
1741,6,3.5443205162238103,1.121
1742,6,3.5443205162238103,2.554
1743,6,3.5443205162238103,0.876
1744,6,3.5443205162238103,1.02
1745,6,3.5443205162238103,1.003
1746,6,3.5443205162238103,0.795
1747,6,3.5443205162238103,0.994
1748,6,3.5443205162238103,1.067
1749,6,3.5443205162238103,0.784
1750,6,3.5443205162238103,0.715
1751,6,3.5443205162238103,1.049
1752,6,3.5443205162238103,1.12
1753,6,3.5443205162238103,0.831
1754,6,3.5443205162238103,1.191
1755,6,3.5443205162238103,0.723
1756,6,3.5443205162238103,1.004
1757,6,3.5443205162238103,0.632
1758,6,3.5443205162238103,0.712
1759,6,3.5443205162238103,0.949
1760,6,3.169925001442312,0.75
1761,6,3.169925001442312,0.893
1762,6,3.169925001442312,0.848
1763,6,3.169925001442312,0.75
1764,6,3.169925001442312,0.921
1765,6,3.169925001442312,0.804
1766,6,3.169925001442312,0.578
1767,6,3.169925001442312,0.885
1768,6,3.169925001442312,0.741
1769,6,3.169925001442312,0.66
1770,6,3.169925001442312,0.677
1771,6,3.169925001442312,0.949
1772,6,3.169925001442312,0.641
1773,6,3.169925001442312,0.686
1774,6,3.169925001442312,0.803
1775,6,3.169925001442312,0.658
1776,6,3.169925001442312,0.804
1777,6,3.169925001442312,1.645
1778,6,3.169925001442312,0.982
1779,6,3.169925001442312,1.129
1780,6,3.169925001442312,1.083
1781,6,3.169925001442312,2.204
1782,6,3.169925001442312,0.677
1783,6,3.169925001442312,0.958
1784,6,3.169925001442312,0.622
1785,6,3.169925001442312,0.76
1786,6,3.169925001442312,0.642
1787,6,3.169925001442312,0.903
1788,6,3.169925001442312,0.615
1789,6,3.169925001442312,0.849
1790,6,3.169925001442312,0.669
1791,6,3.169925001442312,0.687
1792,6,3.169925001442312,0.641
1793,6,3.169925001442312,0.748
1794,6,3.169925001442312,2.277
1795,6,3.169925001442312,0.876
1796,6,3.169925001442312,0.651
1797,6,3.169925001442312,0.66
1798,6,3.169925001442312,1.003
1799,6,3.169925001442312,0.922
1800,6,4.523561956057013,2.64
1801,6,4.523561956057013,1.428
1802,6,4.523561956057013,0.918
1803,6,4.523561956057013,1.162
1804,6,4.523561956057013,1.787
1805,6,4.523561956057013,1.084
1806,6,4.523561956057013,1.04
1807,6,4.523561956057013,1.021
1808,6,4.523561956057013,1.113
1809,6,4.523561956057013,0.994
1810,6,4.523561956057013,2.133
1811,6,4.523561956057013,1.166
1812,6,4.523561956057013,1.229
1813,6,4.523561956057013,1.12
1814,6,4.523561956057013,1.03
1815,6,4.523561956057013,1.129
1816,6,4.523561956057013,2.577
1817,6,4.523561956057013,1.787
1818,6,4.523561956057013,1.844
1819,6,4.523561956057013,1.49
1820,6,4.523561956057013,1.707
1821,6,4.523561956057013,1.274
1822,6,4.523561956057013,1.237
1823,6,4.523561956057013,0.948
1824,6,4.523561956057013,1.192
1825,6,4.523561956057013,0.994
1826,6,4.523561956057013,0.967
1827,6,4.523561956057013,0.95
1828,6,4.523561956057013,1.012
1829,6,4.523561956057013,1.005
1830,6,4.523561956057013,0.984
1831,6,4.523561956057013,1.337
1832,6,4.523561956057013,1.057
1833,6,4.523561956057013,0.831
1834,6,4.523561956057013,1.318
1835,6,4.523561956057013,1.191
1836,6,4.523561956057013,1.05
1837,6,4.523561956057013,1.11
1838,6,4.523561956057013,1.057
1839,6,4.523561956057013,2.033
1840,6,3.969626350956481,1.093
1841,6,3.969626350956481,1.108
1842,6,3.969626350956481,1.038
1843,6,3.969626350956481,0.904
1844,6,3.969626350956481,1.048
1845,6,3.969626350956481,1.03
1846,6,3.969626350956481,1.003
1847,6,3.969626350956481,0.758
1848,6,3.969626350956481,1.05
1849,6,3.969626350956481,1.039
1850,6,3.969626350956481,1.201
1851,6,3.969626350956481,0.957
1852,6,3.969626350956481,0.821
1853,6,3.969626350956481,0.802
1854,6,3.969626350956481,0.895
1855,6,3.969626350956481,1.626
1856,6,3.969626350956481,1.038
1857,6,3.969626350956481,1.238
1858,6,3.969626350956481,1.023
1859,6,3.969626350956481,1.301
1860,6,3.969626350956481,0.93
1861,6,3.969626350956481,0.914
1862,6,3.969626350956481,1.228
1863,6,3.969626350956481,1.21
1864,6,3.969626350956481,1.6
1865,6,3.969626350956481,1.102
1866,6,3.969626350956481,1.184
1867,6,3.969626350956481,1.428
1868,6,3.969626350956481,1.103
1869,6,3.969626350956481,1.217
1870,6,3.969626350956481,1.805
1871,6,3.969626350956481,1.4
1872,6,3.969626350956481,1.021
1873,6,3.969626350956481,1.112
1874,6,3.969626350956481,1.009
1875,6,3.969626350956481,1.048
1876,6,3.969626350956481,0.922
1877,6,3.969626350956481,2.066
1878,6,3.969626350956481,1.084
1879,6,3.969626350956481,0.767
1880,6,3.584962500721156,0.948
1881,6,3.584962500721156,1.861
1882,6,3.584962500721156,1.398
1883,6,3.584962500721156,0.894
1884,6,3.584962500721156,0.958
1885,6,3.584962500721156,0.92
1886,6,3.584962500721156,0.776
1887,6,3.584962500721156,0.922
1888,6,3.584962500721156,0.669
1889,6,3.584962500721156,0.974
1890,6,3.584962500721156,0.687
1891,6,3.584962500721156,0.778
1892,6,3.584962500721156,0.722
1893,6,3.584962500721156,1.155
1894,6,3.584962500721156,0.786
1895,6,3.584962500721156,0.774
1896,6,3.584962500721156,0.904
1897,6,3.584962500721156,0.784
1898,6,3.584962500721156,0.694
1899,6,3.584962500721156,0.804
1900,6,3.584962500721156,1.083
1901,6,3.584962500721156,1.462
1902,6,3.584962500721156,2.087
1903,6,3.584962500721156,1.987
1904,6,3.584962500721156,0.714
1905,6,3.584962500721156,0.994
1906,6,3.584962500721156,1.13
1907,6,3.584962500721156,0.893
1908,6,3.584962500721156,0.768
1909,6,3.584962500721156,0.924
1910,6,3.584962500721156,0.768
1911,6,3.584962500721156,1.003
1912,6,3.584962500721156,1.345
1913,6,3.584962500721156,1.588
1914,6,3.584962500721156,1.112
1915,6,3.584962500721156,0.974
1916,6,3.584962500721156,0.741
1917,6,3.584962500721156,1.048
1918,6,3.584962500721156,1.762
1919,6,3.584962500721156,1.364
1920,7,2.321928094887362,0.849
1921,7,2.321928094887362,0.85
1922,7,2.321928094887362,1.012
1923,7,2.321928094887362,1.02
1924,7,2.321928094887362,0.705
1925,7,2.321928094887362,1.888
1926,7,2.321928094887362,0.886
1927,7,2.321928094887362,1.138
1928,7,2.321928094887362,1.246
1929,7,2.321928094887362,0.542
1930,7,2.321928094887362,1.528
1931,7,2.321928094887362,1.021
1932,7,2.321928094887362,1.383
1933,7,2.321928094887362,0.75
1934,7,2.321928094887362,0.958
1935,7,2.321928094887362,0.631
1936,7,2.321928094887362,0.794
1937,7,2.321928094887362,1.609
1938,7,2.321928094887362,1.084
1939,7,2.321928094887362,1.157
1940,7,2.321928094887362,0.704
1941,7,2.321928094887362,0.75
1942,7,2.321928094887362,1.013
1943,7,2.321928094887362,0.615
1944,7,2.321928094887362,0.885
1945,7,2.321928094887362,0.605
1946,7,2.321928094887362,0.741
1947,7,2.321928094887362,0.532
1948,7,2.321928094887362,0.669
1949,7,2.321928094887362,0.867
1950,7,2.321928094887362,0.542
1951,7,2.321928094887362,0.597
1952,7,2.321928094887362,0.705
1953,7,2.321928094887362,0.741
1954,7,2.321928094887362,1.111
1955,7,2.321928094887362,0.859
1956,7,2.321928094887362,0.66
1957,7,2.321928094887362,0.615
1958,7,2.321928094887362,0.66
1959,7,2.321928094887362,0.723
1960,7,1.874469117916141,0.56
1961,7,1.874469117916141,0.463
1962,7,1.874469117916141,0.686
1963,7,1.874469117916141,0.829
1964,7,1.874469117916141,0.623
1965,7,1.874469117916141,0.46
1966,7,1.874469117916141,0.487
1967,7,1.874469117916141,0.47
1968,7,1.874469117916141,0.648
1969,7,1.874469117916141,0.379
1970,7,1.874469117916141,1.319
1971,7,1.874469117916141,0.533
1972,7,1.874469117916141,1.392
1973,7,1.874469117916141,0.551
1974,7,1.874469117916141,1.239
1975,7,1.874469117916141,0.516
1976,7,1.874469117916141,0.777
1977,7,1.874469117916141,0.885
1978,7,1.874469117916141,0.451
1979,7,1.874469117916141,0.479
1980,7,1.874469117916141,0.551
1981,7,1.874469117916141,0.913
1982,7,1.874469117916141,0.551
1983,7,1.874469117916141,0.433
1984,7,1.874469117916141,0.598
1985,7,1.874469117916141,0.416
1986,7,1.874469117916141,0.506
1987,7,1.874469117916141,0.442
1988,7,1.874469117916141,1.553
1989,7,1.874469117916141,0.497
1990,7,1.874469117916141,0.443
1991,7,1.874469117916141,0.695
1992,7,1.874469117916141,0.459
1993,7,1.874469117916141,0.488
1994,7,1.874469117916141,1.572
1995,7,1.874469117916141,0.533
1996,7,1.874469117916141,0.443
1997,7,1.874469117916141,1.501
1998,7,1.874469117916141,0.551
1999,7,1.874469117916141,0.831
2000,7,1.584962500721156,0.505
2001,7,1.584962500721156,0.487
2002,7,1.584962500721156,0.533
2003,7,1.584962500721156,0.659
2004,7,1.584962500721156,0.488
2005,7,1.584962500721156,0.567
2006,7,1.584962500721156,0.461
2007,7,1.584962500721156,0.425
2008,7,1.584962500721156,0.516
2009,7,1.584962500721156,0.433
2010,7,1.584962500721156,1.4
2011,7,1.584962500721156,0.461
2012,7,1.584962500721156,0.551
2013,7,1.584962500721156,0.504
2014,7,1.584962500721156,0.487
2015,7,1.584962500721156,0.74
2016,7,1.584962500721156,0.461
2017,7,1.584962500721156,0.424
2018,7,1.584962500721156,0.597
2019,7,1.584962500721156,0.624
2020,7,1.584962500721156,0.661
2021,7,1.584962500721156,0.461
2022,7,1.584962500721156,0.452
2023,7,1.584962500721156,0.497
2024,7,1.584962500721156,2.124
2025,7,1.584962500721156,0.443
2026,7,1.584962500721156,0.452
2027,7,1.584962500721156,0.883
2028,7,1.584962500721156,0.452
2029,7,1.584962500721156,0.659
2030,7,1.584962500721156,0.751
2031,7,1.584962500721156,1.536
2032,7,1.584962500721156,0.642
2033,7,1.584962500721156,0.426
2034,7,1.584962500721156,1.771
2035,7,1.584962500721156,0.461
2036,7,1.584962500721156,0.452
2037,7,1.584962500721156,0.432
2038,7,1.584962500721156,0.407
2039,7,1.584962500721156,0.479
2040,7,3.169925001442312,0.994
2041,7,3.169925001442312,1.474
2042,7,3.169925001442312,1.437
2043,7,3.169925001442312,1.293
2044,7,3.169925001442312,0.822
2045,7,3.169925001442312,1.202
2046,7,3.169925001442312,0.778
2047,7,3.169925001442312,1.021
2048,7,3.169925001442312,0.904
2049,7,3.169925001442312,1.572
2050,7,3.169925001442312,1.529
2051,7,3.169925001442312,0.885
2052,7,3.169925001442312,1.311
2053,7,3.169925001442312,1.084
2054,7,3.169925001442312,1.609
2055,7,3.169925001442312,1.184
2056,7,3.169925001442312,1.156
2057,7,3.169925001442312,1.284
2058,7,3.169925001442312,1.997
2059,7,3.169925001442312,2.395
2060,7,3.169925001442312,0.975
2061,7,3.169925001442312,1.067
2062,7,3.169925001442312,1.202
2063,7,3.169925001442312,0.968
2064,7,3.169925001442312,0.822
2065,7,3.169925001442312,1.056
2066,7,3.169925001442312,1.003
2067,7,3.169925001442312,1.193
2068,7,3.169925001442312,1.256
2069,7,3.169925001442312,1.391
2070,7,3.169925001442312,1.102
2071,7,3.169925001442312,0.866
2072,7,3.169925001442312,0.805
2073,7,3.169925001442312,0.994
2074,7,3.169925001442312,1.039
2075,7,3.169925001442312,1.482
2076,7,3.169925001442312,1.736
2077,7,3.169925001442312,1.166
2078,7,3.169925001442312,1.003
2079,7,3.169925001442312,0.849
2080,7,2.662965012722429,0.786
2081,7,2.662965012722429,0.578
2082,7,2.662965012722429,0.795
2083,7,2.662965012722429,0.904
2084,7,2.662965012722429,1.709
2085,7,2.662965012722429,0.787
2086,7,2.662965012722429,0.533
2087,7,2.662965012722429,0.604
2088,7,2.662965012722429,0.723
2089,7,2.662965012722429,0.903
2090,7,2.662965012722429,0.922
2091,7,2.662965012722429,0.903
2092,7,2.662965012722429,0.823
2093,7,2.662965012722429,0.642
2094,7,2.662965012722429,0.596
2095,7,2.662965012722429,0.759
2096,7,2.662965012722429,0.815
2097,7,2.662965012722429,0.586
2098,7,2.662965012722429,0.677
2099,7,2.662965012722429,0.94
2100,7,2.662965012722429,1.383
2101,7,2.662965012722429,0.976
2102,7,2.662965012722429,0.542
2103,7,2.662965012722429,0.819
2104,7,2.662965012722429,0.814
2105,7,2.662965012722429,0.596
2106,7,2.662965012722429,0.696
2107,7,2.662965012722429,0.614
2108,7,2.662965012722429,0.832
2109,7,2.662965012722429,0.723
2110,7,2.662965012722429,0.914
2111,7,2.662965012722429,0.831
2112,7,2.662965012722429,0.686
2113,7,2.662965012722429,0.631
2114,7,2.662965012722429,0.595
2115,7,2.662965012722429,0.903
2116,7,2.662965012722429,0.686
2117,7,2.662965012722429,0.74
2118,7,2.662965012722429,0.723
2119,7,2.662965012722429,0.705
2120,7,2.321928094887362,0.705
2121,7,2.321928094887362,0.705
2122,7,2.321928094887362,0.91
2123,7,2.321928094887362,0.986
2124,7,2.321928094887362,0.631
2125,7,2.321928094887362,1.046
2126,7,2.321928094887362,0.542
2127,7,2.321928094887362,0.596
2128,7,2.321928094887362,0.614
2129,7,2.321928094887362,0.715
2130,7,2.321928094887362,0.929
2131,7,2.321928094887362,0.796
2132,7,2.321928094887362,0.783
2133,7,2.321928094887362,0.831
2134,7,2.321928094887362,0.967
2135,7,2.321928094887362,0.778
2136,7,2.321928094887362,0.642
2137,7,2.321928094887362,0.741
2138,7,2.321928094887362,0.714
2139,7,2.321928094887362,1.112
2140,7,2.321928094887362,0.958
2141,7,2.321928094887362,0.958
2142,7,2.321928094887362,0.913
2143,7,2.321928094887362,0.66
2144,7,2.321928094887362,0.641
2145,7,2.321928094887362,0.814
2146,7,2.321928094887362,1.591
2147,7,2.321928094887362,0.515
2148,7,2.321928094887362,0.723
2149,7,2.321928094887362,0.922
2150,7,2.321928094887362,0.568
2151,7,2.321928094887362,0.696
2152,7,2.321928094887362,0.732
2153,7,2.321928094887362,1.34
2154,7,2.321928094887362,0.922
2155,7,2.321928094887362,0.679
2156,7,2.321928094887362,0.759
2157,7,2.321928094887362,0.577
2158,7,2.321928094887362,0.517
2159,7,2.321928094887362,0.551
2160,7,4.087462841250339,1.022
2161,7,4.087462841250339,1.138
2162,7,4.087462841250339,1.401
2163,7,4.087462841250339,1.41
2164,7,4.087462841250339,1.138
2165,7,4.087462841250339,1.229
2166,7,4.087462841250339,1.256
2167,7,4.087462841250339,1.157
2168,7,4.087462841250339,1.979
2169,7,4.087462841250339,1.628
2170,7,4.087462841250339,2.106
2171,7,4.087462841250339,1.951
2172,7,4.087462841250339,1.607
2173,7,4.087462841250339,2.151
2174,7,4.087462841250339,1.101
2175,7,4.087462841250339,1.447
2176,7,4.087462841250339,0.948
2177,7,4.087462841250339,2.25
2178,7,4.087462841250339,1.219
2179,7,4.087462841250339,1.546
2180,7,4.087462841250339,1.347
2181,7,4.087462841250339,1.447
2182,7,4.087462841250339,1.391
2183,7,4.087462841250339,1.102
2184,7,4.087462841250339,1.111
2185,7,4.087462841250339,0.731
2186,7,4.087462841250339,1.012
2187,7,4.087462841250339,1.03
2188,7,4.087462841250339,1.129
2189,7,4.087462841250339,2.486
2190,7,4.087462841250339,1.78
2191,7,4.087462841250339,1.165
2192,7,4.087462841250339,1.39
2193,7,4.087462841250339,1.311
2194,7,4.087462841250339,1.094
2195,7,4.087462841250339,2.558
2196,7,4.087462841250339,1.491
2197,7,4.087462841250339,1.193
2198,7,4.087462841250339,1.22
2199,7,4.087462841250339,1.203
2200,7,3.5443205162238103,0.776
2201,7,3.5443205162238103,0.849
2202,7,3.5443205162238103,1.256
2203,7,3.5443205162238103,1.11
2204,7,3.5443205162238103,0.787
2205,7,3.5443205162238103,1.284
2206,7,3.5443205162238103,1.158
2207,7,3.5443205162238103,1.139
2208,7,3.5443205162238103,1.111
2209,7,3.5443205162238103,0.995
2210,7,3.5443205162238103,1.111
2211,7,3.5443205162238103,1.554
2212,7,3.5443205162238103,1.915
2213,7,3.5443205162238103,1.011
2214,7,3.5443205162238103,1.022
2215,7,3.5443205162238103,1.302
2216,7,3.5443205162238103,0.84
2217,7,3.5443205162238103,1.13
2218,7,3.5443205162238103,0.895
2219,7,3.5443205162238103,0.766
2220,7,3.5443205162238103,1.175
2221,7,3.5443205162238103,0.787
2222,7,3.5443205162238103,0.976
2223,7,3.5443205162238103,0.876
2224,7,3.5443205162238103,1.238
2225,7,3.5443205162238103,1.156
2226,7,3.5443205162238103,1.598
2227,7,3.5443205162238103,2.094
2228,7,3.5443205162238103,1.301
2229,7,3.5443205162238103,1.709
2230,7,3.5443205162238103,1.048
2231,7,3.5443205162238103,1.23
2232,7,3.5443205162238103,1.074
2233,7,3.5443205162238103,0.813
2234,7,3.5443205162238103,1.076
2235,7,3.5443205162238103,1.348
2236,7,3.5443205162238103,1.121
2237,7,3.5443205162238103,0.75
2238,7,3.5443205162238103,1.075
2239,7,3.5443205162238103,0.796
2240,7,3.169925001442312,0.712
2241,7,3.169925001442312,1.074
2242,7,3.169925001442312,1.256
2243,7,3.169925001442312,0.797
2244,7,3.169925001442312,0.967
2245,7,3.169925001442312,1.003
2246,7,3.169925001442312,1.012
2247,7,3.169925001442312,1.011
2248,7,3.169925001442312,0.895
2249,7,3.169925001442312,0.85
2250,7,3.169925001442312,0.796
2251,7,3.169925001442312,0.904
2252,7,3.169925001442312,1.238
2253,7,3.169925001442312,0.714
2254,7,3.169925001442312,1.084
2255,7,3.169925001442312,1.247
2256,7,3.169925001442312,1.11
2257,7,3.169925001442312,0.913
2258,7,3.169925001442312,0.65
2259,7,3.169925001442312,1.067
2260,7,3.169925001442312,0.723
2261,7,3.169925001442312,0.895
2262,7,3.169925001442312,0.83
2263,7,3.169925001442312,2.016
2264,7,3.169925001442312,1.021
2265,7,3.169925001442312,0.829
2266,7,3.169925001442312,0.93
2267,7,3.169925001442312,2.458
2268,7,3.169925001442312,1.175
2269,7,3.169925001442312,1.03
2270,7,3.169925001442312,0.884
2271,7,3.169925001442312,1.988
2272,7,3.169925001442312,1.04
2273,7,3.169925001442312,0.84
2274,7,3.169925001442312,0.993
2275,7,3.169925001442312,1.193
2276,7,3.169925001442312,0.667
2277,7,3.169925001442312,0.903
2278,7,3.169925001442312,1.194
2279,7,3.169925001442312,0.913
2280,7,4.523561956057013,1.681
2281,7,4.523561956057013,1.438
2282,7,4.523561956057013,1.237
2283,7,4.523561956057013,1.444
2284,7,4.523561956057013,1.988
2285,7,4.523561956057013,1.491
2286,7,4.523561956057013,1.5
2287,7,4.523561956057013,1.175
2288,7,4.523561956057013,1.881
2289,7,4.523561956057013,1.401
2290,7,4.523561956057013,1.426
2291,7,4.523561956057013,2.259
2292,7,4.523561956057013,1.555
2293,7,4.523561956057013,1.564
2294,7,4.523561956057013,1.428
2295,7,4.523561956057013,1.771
2296,7,4.523561956057013,1.435
2297,7,4.523561956057013,2.576
2298,7,4.523561956057013,2.06
2299,7,4.523561956057013,1.743
2300,7,4.523561956057013,1.653
2301,7,4.523561956057013,1.283
2302,7,4.523561956057013,1.175
2303,7,4.523561956057013,0.922
2304,7,4.523561956057013,1.112
2305,7,4.523561956057013,1.193
2306,7,4.523561956057013,1.266
2307,7,4.523561956057013,1.274
2308,7,4.523561956057013,1.121
2309,7,4.523561956057013,2.566
2310,7,4.523561956057013,1.443
2311,7,4.523561956057013,1.238
2312,7,4.523561956057013,1.4
2313,7,4.523561956057013,1.672
2314,7,4.523561956057013,1.708
2315,7,4.523561956057013,1.419
2316,7,4.523561956057013,2.919
2317,7,4.523561956057013,1.456
2318,7,4.523561956057013,1.229
2319,7,4.523561956057013,2.078
2320,7,3.969626350956481,1.961
2321,7,3.969626350956481,1.31
2322,7,3.969626350956481,1.346
2323,7,3.969626350956481,0.895
2324,7,3.969626350956481,1.011
2325,7,3.969626350956481,1.111
2326,7,3.969626350956481,1.834
2327,7,3.969626350956481,1.338
2328,7,3.969626350956481,2.295
2329,7,3.969626350956481,1.112
2330,7,3.969626350956481,1.337
2331,7,3.969626350956481,1.654
2332,7,3.969626350956481,2.175
2333,7,3.969626350956481,1.209
2334,7,3.969626350956481,1.383
2335,7,3.969626350956481,1.418
2336,7,3.969626350956481,1.568
2337,7,3.969626350956481,1.247
2338,7,3.969626350956481,1.237
2339,7,3.969626350956481,2.022
2340,7,3.969626350956481,1.083
2341,7,3.969626350956481,2.44
2342,7,3.969626350956481,1.129
2343,7,3.969626350956481,0.921
2344,7,3.969626350956481,1.055
2345,7,3.969626350956481,1.236
2346,7,3.969626350956481,2.242
2347,7,3.969626350956481,1.473
2348,7,3.969626350956481,1.048
2349,7,3.969626350956481,1.267
2350,7,3.969626350956481,1.472
2351,7,3.969626350956481,1.084
2352,7,3.969626350956481,1.238
2353,7,3.969626350956481,1.78
2354,7,3.969626350956481,1.199
2355,7,3.969626350956481,1.356
2356,7,3.969626350956481,1.157
2357,7,3.969626350956481,2.639
2358,7,3.969626350956481,1.319
2359,7,3.969626350956481,1.517
2360,7,3.584962500721156,1.003
2361,7,3.584962500721156,1.202
2362,7,3.584962500721156,0.877
2363,7,3.584962500721156,0.848
2364,7,3.584962500721156,1.627
2365,7,3.584962500721156,1.309
2366,7,3.584962500721156,1.084
2367,7,3.584962500721156,1.003
2368,7,3.584962500721156,1.157
2369,7,3.584962500721156,1.27
2370,7,3.584962500721156,2.115
2371,7,3.584962500721156,1.23
2372,7,3.584962500721156,1.247
2373,7,3.584962500721156,0.985
2374,7,3.584962500721156,1.229
2375,7,3.584962500721156,1.353
2376,7,3.584962500721156,1.256
2377,7,3.584962500721156,1.062
2378,7,3.584962500721156,2.133
2379,7,3.584962500721156,2.314
2380,7,3.584962500721156,1.01
2381,7,3.584962500721156,1.048
2382,7,3.584962500721156,2.231
2383,7,3.584962500721156,1.22
2384,7,3.584962500721156,1.401
2385,7,3.584962500721156,0.895
2386,7,3.584962500721156,1.429
2387,7,3.584962500721156,1.293
2388,7,3.584962500721156,1.138
2389,7,3.584962500721156,1.111
2390,7,3.584962500721156,1.201
2391,7,3.584962500721156,1.21
2392,7,3.584962500721156,1.236
