participant,set,strategy,ID,IDe,MT,A,W
4,84,0,2.7472339296200334,2.7052299287151604,0.4523925999999999,400,70
4,84,0,2.7472339296200334,2.7052299287151604,0.40087890000000004,400,70
4,84,0,2.7472339296200334,2.7052299287151604,0.5466309,400,70
4,84,0,2.7472339296200334,2.7052299287151604,0.3874512,400,70
4,84,0,2.7472339296200334,2.7052299287151604,0.4411621,400,70
4,84,0,2.7472339296200334,2.7052299287151604,0.3581543,400,70
4,84,0,2.7472339296200334,2.7052299287151604,0.4672852,400,70
4,84,0,2.7472339296200334,2.7052299287151604,0.4396973,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.5178223,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.453125,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.45410159999999994,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.4416504,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.42578130000000003,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.5605469,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.6130371,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.44140630000000003,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.5864258000000001,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.5083008,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.453125,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.5068359,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.4406738,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.4526367,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.4140625,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.45214840000000006,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.44091800000000003,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.44042970000000004,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.4265137,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.42675779999999996,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.5622559,400,70
4,84,0,2.7472339296200334,2.7648012043327164,0.4509277,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.4250488,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.41381840000000003,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.38696290000000005,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.4291992,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.3999023,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.4516602,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.439209,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.4445800999999999,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.48046880000000003,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.4099121,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.39941409999999994,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.401123,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.4399414000000001,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.4133300999999999,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.4133300999999999,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.4282227,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.4790039000000001,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.45214840000000006,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.4001465,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.4802246,400,70
4,84,0,2.7472339296200334,2.697767278567199,0.4812012,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.920105,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.5202637,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.5327148,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.5999146,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.5585326999999999,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.7229614000000001,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.5449829,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.5886840999999999,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.6013794,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.5328369000000001,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.4906616,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.5348510999999999,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.4934082,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.5732421999999999,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.5748291,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.5189819,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.572998,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.49377440000000006,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.5202637,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.5758057,400,70
4,85,1,2.7472339296200334,3.2183076865851605,0.5847168,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.546814,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.6674805,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.5342102,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.4812012,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.5186157,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.4939575,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.5471191,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.5211792000000001,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.5062255999999999,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.5182495,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.5764771,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.5049133,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.5193175999999999,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.4941406,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.5609436,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.5331421,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.49411009999999994,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.5983582,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.5881653,400,70
4,85,1,2.7472339296200334,3.663717204204125,0.5867004,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.5214233,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.4790649,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.5066528,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.520813,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.5324097,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.49530029999999997,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.5053711,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.4949951,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.5059814,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.5194702,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.5236206,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.5176392,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.4662476,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.6157227,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.5181885,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.5206299,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.5470581,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.5063477,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.5855713,400,70
4,85,1,2.7472339296200334,3.0467665083628908,0.6278687,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.6130371,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.5583496,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.5605469,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.5866699000000001,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.628418,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.6518555,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.5600586,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.5888671999999999,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.5446776999999999,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.6403809,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.5869141,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.9199219000000001,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.5751953000000001,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.6257324000000001,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.6538086,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.6132813,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.5461425999999999,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.5759276999999999,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.6386719,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.5861816,400,70
4,86,2,2.7472339296200334,3.9936256321134755,0.7756348000000001,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.5737305,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.5615234,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.6386719,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.5734863,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.7070313,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.5727539,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.5610352,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.5480957,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.5341796999999999,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.5578613,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.6147461,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.5185547,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.6518555,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.6010741999999999,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.5739746,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.8266601999999998,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.8422851999999998,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.7055664,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.6665039,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.6804199000000001,400,70
4,86,2,2.7472339296200334,3.8974997806108282,0.9484863000000001,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.6802979,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.6816406,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.6016845999999999,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.6501465,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.6015625,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.7855225,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.666748,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.6291504,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.6003418,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.5849609,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.6014404000000001,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.6523438,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.7333984,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.560791,400,70
4,86,2,2.7472339296200334,3.291222851010457,1.0821530000000001,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.7188720999999999,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.7867432,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.7618408,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.9041748,400,70
4,86,2,2.7472339296200334,3.291222851010457,1.5083010000000001,400,70
4,86,2,2.7472339296200334,3.291222851010457,0.7218018,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.45288090000000003,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.5075684,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.4664307,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.5335693,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.4403076,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.45300290000000004,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.5611571999999999,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.5473633000000001,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.45324709999999996,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.48059079999999993,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.546875,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.6400146,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.4396973,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.4406738,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.5205078,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.42675779999999996,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.4661865,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.5601807,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.5469970999999999,400,70
5,87,0,2.7472339296200334,2.806088077273238,0.44079589999999996,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.4676514,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.4932861,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.48046880000000003,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.4797363,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.4536133,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.5469970999999999,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.493042,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.4935303,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.46582029999999996,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.5739746,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.5074463,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.546875,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.4394531,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.5334473000000001,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.5458984,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.48107910000000004,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.5335693,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.4403076,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.4932861,400,70
5,87,0,2.7472339296200334,3.0615300097362446,0.38647459999999995,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.4665527,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.4934082,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.5197754,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.5074463,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.4802246,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.49377440000000006,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.47998050000000003,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.532959,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.4936523,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.5609130999999999,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.5332031,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.6004639,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.4663085999999999,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.5336914,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.48046880000000003,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.5065917999999999,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.5336914,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.47985839999999996,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.453125,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.4539795,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.5733643,400,70
5,87,0,2.7472339296200334,2.8435724018958224,0.45288090000000003,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.5606079,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.5205688,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.5728149,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.6412354,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.5726318,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.8137816999999999,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.6000366,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.5597534000000001,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.5206299,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.5603638000000001,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.5072021,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.5865479,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.5733031999999999,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.5731201,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.5491333,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.5314941,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.5338135,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.7462769,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.5740356,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.6939696999999999,400,70
5,88,1,2.7472339296200334,3.428746522416741,0.5063477,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.5064087,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.6531982,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.5209351,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.5328979,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.5206909000000001,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.4932251,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.5330811,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.48126220000000003,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.5465088,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.5332642,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.5332642,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.5076294,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.5198975,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.49359129999999996,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.5464478,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.5200806,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.7474365,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.5466919,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.6134033,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.5335083,400,70
5,88,1,2.7472339296200334,2.692137486018364,0.5336914,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.6401978,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.5061646,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.5742798000000001,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.5862427,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.5609741,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.5066528,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.5067749,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.4802856,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.5206299,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.5333251999999999,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.5199585,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.5604248000000001,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.5199585,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.4937134,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.5467529000000001,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.5331421,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.520752,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.5599976,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.493042,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.546875,400,70
5,88,1,2.7472339296200334,3.420000338853446,0.5475464,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.9997559000000001,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.7600098000000001,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.7873535,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.7602539,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.760498,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.8129883000000001,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.8942870999999999,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.7338866999999999,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.8400879000000001,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.8269042999999999,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.8271484,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.8527832000000001,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.8015137,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.8122559,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.9609375,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.8125,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.7607421999999999,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.8005371,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.9602050999999999,400,70
5,89,2,2.7472339296200334,4.782676842946362,0.8935546999999998,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.6943359,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.6523438,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.9069824000000001,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.7609863,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.8266601999999998,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.8139648,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.7998046999999999,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.8671875,400,70
5,89,2,2.7472339296200334,3.2006480728821316,1.160156,400,70
5,89,2,2.7472339296200334,3.2006480728821316,1.107422,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.8005371,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.8129883000000001,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.7734375,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.8671875,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.8535155999999999,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.8413086,400,70
5,89,2,2.7472339296200334,3.2006480728821316,1.092773,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.640625,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.8137207,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.6933594,400,70
5,89,2,2.7472339296200334,3.2006480728821316,1.0,400,70
5,89,2,2.7472339296200334,3.2006480728821316,0.6940918,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.9064940999999999,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.8273925999999999,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.8266601999999998,400,70
5,89,2,2.7472339296200334,3.7831344691756823,1.0004879999999998,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.90625,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.8803711,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.934082,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.8803711,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.8535155999999999,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.9868164,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.9069824000000001,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.880127,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.9338379000000001,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.8269042999999999,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.8266601999999998,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.8671875,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.7346191,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.7729491999999999,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.6408691,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.7998046999999999,400,70
5,89,2,2.7472339296200334,3.7831344691756823,0.7336425999999999,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.5732421999999999,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.5202637,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.8942870999999999,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.5336914,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.6262207,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.5603026999999999,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.7468262,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.5202637,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.6811523,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.6660156,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.746582,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.6132813,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.614502,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.6933594,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.8134766,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.894043,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.6665039,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.8000488,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.6008300999999999,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.5864258000000001,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.6398925999999999,400,70
6,90,0,2.7472339296200334,3.6100240493096183,0.6535645,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.6660156,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.5612793,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.5861816,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.7871094,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.5871582,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.9074707000000001,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.6533203000000001,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.6794434,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.7207031,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.7199707,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.626709,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.6940918,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.746582,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.6010741999999999,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.6130371,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.6262207,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.5866699000000001,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.6411133000000001,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.5327148,400,70
6,90,0,2.7472339296200334,3.14664642075978,0.6669921999999999,400,70
6,90,0,2.7472339296200334,4.162581281510669,0.6132813,400,70
